line_id,txn_date,value_date,narration,utr,amount_in,amount_out,account
BL-000964,2026-07-04,2026-07-04,UPI/HDFC0001234/104833553896/nalarec@okaxis/NALANDA RE,900000054764,1829682.00,,HDFC-Current-4421
BL-000965,2026-07-06,2026-07-06,NEFT DR UTIB0002233 900000079986 FROM INCOME TAX GST DEPOSITS security deposit INR 3138188,900000079986,,3138188.00,HDFC-Current-4421
BL-000966,2026-07-06,2026-07-06,VB-2026-001173 NEFT DR HDFC0001234 900000060826 FROM LOHIYA LOGISTI advance INR 1291850.00,900000060826,,1291850.00,HDFC-Current-4421
BL-000967,2026-07-06,2026-07-06,NEFT DR UTIB0002233 900000079903 FROM SKYLINE LTD  against inv INR 780000.00 RENT-202607,900000079903,,780000.00,HDFC-Current-4421
BL-000968,2026-07-06,2026-07-06,UPI/HDFC0001234/861981366806/ashwmac@okaxis/ASHWINI MACHINE P/VB-2026-000700,900000039808,,610274.00,HDFC-Current-4421
BL-000969,2026-07-06,2026-07-06,UPI/HDFC0001234/641770548029/RT-2026-000946/merihar@ybl/MERIDIAN HARDWARE PRIVATE LIMITED,900000050113,,372019.00,HDFC-Current-4421
BL-000970,2026-07-06,2026-07-06,NEFT DR HDFC0001234 900000041506 FROM TRINETRA SOLAR EPC GUW against inv INR 261596.00,900000041506,,261596.00,HDFC-Current-4421
BL-000971,2026-07-06,2026-07-06,UPI/HDFC0001234/945145913714/VB-2026-000768/ashwmac@okaxis/ASHWINI MACHINE PARTS LTD,900000042395,,149600.00,HDFC-Current-4421
BL-000972,2026-07-06,2026-07-06,UPI/HDFC0001234/445614532966/RT-2026-000681/karmcat@paytm/KARMAN CATERING SERVICES LLP,900000039041,,146313.00,HDFC-Current-4421
BL-000973,2026-07-06,2026-07-06,RT-2026-000886 NEFT DR SBIN0000921 900000046965 FROM NORTHLINE ROOJING PRODUCTS PVT LTD se,900000046965,,133079.00,HDFC-Current-4421
BL-000974,2026-07-06,2026-07-06,NEFT CR KKBK0000812 900000067891 FROM GOLDCREST WAREHOUSING COMPANY security deposit INR 2,900000067891,25206.00,,HDFC-Current-4421
BL-000975,2026-07-06,2026-07-06,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000114 UTR 900000005444,900000005444,50236.92,,HDFC-Current-4421
BL-000976,2026-07-06,2026-07-06,UPI/HDFC0001234/269682529516/anancon@ybl/ANANT INFRA CONVEYANCES PVT LTD,900000049768,66891.00,,HDFC-Current-4421
BL-000977,2026-07-06,2026-07-06,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000113 UTR 900000005365,900000005365,95233.40,,HDFC-Current-4421
BL-000978,2026-07-06,2026-07-06,INV-2026-000918 NEFT CR SBIN0000921 900000048799 FROM ASHWINI CABLE full and final INR 222,900000048799,222425.00,,HDFC-Current-4421
BL-000979,2026-07-06,2026-07-06,UPI/HDFC0001234/508266002966/ashwcol@okaxis/ASHWINI COLD CHAIN C/INV-2026-000990,900000052182,240604.00,,HDFC-Current-4421
BL-000980,2026-07-06,2026-07-06,NEFT CR SBIN0000921 900000062278 FROM PUSHAGR INPUTS material supply INR 872963.00,900000062278,872963.00,,HDFC-Current-4421
BL-000981,2026-07-06,2026-07-06,NEFT CR HDFC0001234 900000048399 FROM TRIVIDATA ROOFING PRODUCTS PRIVATE LIMITED material ,900000048399,914727.00,,HDFC-Current-4421
BL-000982,2026-07-06,2026-07-06,NEFT CR ICIC0000429 900000039422 FROM GOLDCREST SECURITY against inv INR 992374.00 INV-202,900000039422,992374.00,,HDFC-Current-4421
BL-000983,2026-07-06,2026-07-06,NEFT CR ICIC0000429 900000058049 FROM ASHWINI INTE  full and final INR 1287280.00,900000058049,1287280.00,,HDFC-Current-4421
BL-000984,2026-07-06,2026-07-06,NEFT CR HDFC0001234 900000048839 FROM VEDIKA FACILITY MANAGEMENT & CO amc renewal INR 1405,900000048839,1405609.00,,HDFC-Current-4421
BL-000985,2026-07-06,2026-07-06,UPI/HDFC0001234/977295995849/ashwcol@ybl/ASHWINI COLD CHAIN LTD,900000049527,1444547.00,,HDFC-Current-4421
BL-000986,2026-07-06,2026-07-06,RTGS UTIB0002233 900000045776 SHREE BALAJI HARDWARE PRI INR 1633019.00 part payment,900000045776,1633019.00,,HDFC-Current-4421
BL-000987,2026-07-06,2026-07-06,INV-2026-001282 NEFT CR SBIN0000921 900000065394 FROM ORBITEX PAPER MILLS PVT LTD mileston,900000065394,2796676.00,,HDFC-Current-4421
BL-000988,2026-07-06,2026-07-06,UPI/HDFC0001234/890754643214/INV-2026-000983/ashwcol@ybl/ASHWINI COLD CHAI,900000051870,3088932.00,,HDFC-Current-4421
BL-000989,2026-07-07,2026-07-07,NEFT DR SBIN0000921 900000047228 FROM TRINETRA AGRI INPUTS FAR invoice settlement INR 5518,900000047228,,551863.00,HDFC-Current-4421
BL-000990,2026-07-07,2026-07-07,NEFT DR ICIC0000429 900000044755 FROM SHREE BALAJIXANALYTICS NOI advance INR 373654.00 VB-,900000044755,,373654.00,HDFC-Current-4421
BL-000991,2026-07-07,2026-07-07,NEFT DR SBIN0000921 900000038217 FROM TRINETRA SOLAR EPC GUW security deposit INR 311423.0,900000038217,,311423.00,HDFC-Current-4421
BL-000992,2026-07-07,2026-07-07,CHQ CLG ORBITEX WA ,900000051221,,300428.00,HDFC-Current-4421
BL-000993,2026-07-07,2026-07-07,UPI/HDFC0001234/450200628535/pragcon@paytm/PRAGATI CONVEYANCES PVT LTD/RT-2026-001006,900000052817,,287836.00,HDFC-Current-4421
BL-000994,2026-07-07,2026-07-07,VB-2026-000575 NEFT DR ICIC0000429 900000034570 FROM GOLDCREST STEEL  material supply INR ,900000034570,,89439.00,HDFC-Current-4421
BL-000995,2026-07-07,2026-07-07,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000115 UTR 900000005463,900000005463,5500.69,,HDFC-Current-4421
BL-000996,2026-07-08,2026-07-08,RT-2026-000963 RTGS KKBK0000812 900000051143 VAISHNAVI PIPING SO INR 590612.00 security de,900000051143,,590612.00,HDFC-Current-4421
BL-000997,2026-07-08,2026-07-08,NEFT DR KKBK0000812 900000054493 FROM NORTALINE ROO milestone 2 INR 557825.00 VB-2026-0010,900000054493,,557825.00,HDFC-Current-4421
BL-000998,2026-07-08,2026-07-08,NEFT DR HDFC0001234 900000031974 FROM ZENITH ONE TEXTILES PRIVATE LIMITED invoice settleme,900000031974,,380215.00,HDFC-Current-4421
BL-000999,2026-07-08,2026-07-08,VB-2026-000892 NEFT DR UTIB0002233 900000047390 FROM NORTHLINE ROOFING PRODUCTS LLP agains,900000047390,,344674.00,HDFC-Current-4421
BL-001000,2026-07-08,2026-07-08,VB-2026-000623 NEFT DR HDFC0001234 900000036784 FROM GOLDCREST STEEL TRADERS COMPANY secur,900000036784,,140057.00,HDFC-Current-4421
BL-001001,2026-07-08,2026-07-08,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000116 UTR 900000005508,900000005508,136535.41,,HDFC-Current-4421
BL-001002,2026-07-08,2026-07-08,INV-2026-001149 NEFT CR SBIN0000921 900000059429 FROM GOLDCREST STEEL TRADZRS COMPANY invo,900000059429,379731.00,,HDFC-Current-4421
BL-001003,2026-07-08,2026-07-08,UPI/HDFC0001234/743170254677/INV-2026-000895/anancon@paytm/ANANT INFRA CONVEYANCES PVT LTD,900000047582,484910.00,,HDFC-Current-4421
BL-001004,2026-07-08,2026-07-08,INV-2026-000866 NEFT CR KKBK0000812 900000046175 FROM ORBITEX PACKAGING COMPANY material s,900000046175,518457.00,,HDFC-Current-4421
BL-001005,2026-07-08,2026-07-08,INV-2026-001238 NEFT CR ICIC0000429 900000063445 FROM ORBITEX PAPER MILLS PVT LTD material,900000063445,627549.00,,HDFC-Current-4421
BL-001006,2026-07-08,2026-07-08,UPI/HDFC0001234/609920859630/INV-2026-001274/orbidai@paytm/ORBITEX DAIRY ,900000065031,1003890.00,,HDFC-Current-4421
BL-001007,2026-07-08,2026-07-08,NEFT CR ICIC0000429 900000044665 FROM ORBITEX PACKAGING PRIVATE LIMITED against inv INR 23,900000044665,2382858.00,,HDFC-Current-4421
BL-001008,2026-07-09,2026-07-09,NEFT DR KKBK0000812 900000055528 FROM TRINETRA AGRI IN security deposit INR 324610.00 RT-2,900000055528,,324610.00,HDFC-Current-4421
BL-001009,2026-07-09,2026-07-09,NEFT DR HDFC0001234 900000036600 FROM GOJDCREST STEEL TRADERS NAG advance INR 240652.00 RT,900000036600,,240652.00,HDFC-Current-4421
BL-001010,2026-07-09,2026-07-09,NEFT DR ICIC0000429 900000040085 FROM GOLDCREST STEEL TRADERS COMPANY milestone 2 INR 2404,900000040085,,240430.00,HDFC-Current-4421
BL-001011,2026-07-09,2026-07-09,NEFT DR ICIC0000429 900000040085 FROM GOLDCREST STEEL TRADERS COMPANY milestone 2 INR 2404,900000040085,,240430.00,HDFC-Current-4421
BL-001012,2026-07-09,2026-07-09,VB-2026-001009 CHQ CLG ORBITEX WAREHOUSING PVT LTD VB-2026-001009,900000053000,,156521.00,HDFC-Current-4421
BL-001013,2026-07-09,2026-07-09,UPI/HDFC0001234/591273309032/merihar@okhdfcbank/MERICIAN HARDWARE PRIVATE LIMITED/VB-2026-,900000051576,,138404.00,HDFC-Current-4421
BL-001014,2026-07-09,2026-07-09,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000117 UTR 900000005522,900000005522,92312.39,,HDFC-Current-4421
BL-001015,2026-07-09,2026-07-09,CHQ CLG TRINETRA PIPING SOLUTIONS LLP INV-2026-000841,900000045211,181804.00,,HDFC-Current-4421
BL-001016,2026-07-09,2026-07-09,UPI/HDFC0001234/310008789622/anancon@ybl/ANANT INFRA CONVEYANCES JAI/INV-2026-000882,900000046833,195847.00,,HDFC-Current-4421
BL-001017,2026-07-09,2026-07-09,NEFT CR KKBK0000812 900000062352 FROM PUSHAGR INPUTS  milestone 2 INR 212598.00 INV-2026-0,900000062352,212598.00,,HDFC-Current-4421
BL-001018,2026-07-09,2026-07-09,NEFT CR KKBK0000812 900000062352 FROM PUSHAGR INPUTS  milestone 2 INR 212598.00 INV-2026-0,900000062352,212598.00,,HDFC-Current-4421
BL-001019,2026-07-09,2026-07-09,RTGS SBIN0000921 900000065713 SAPTAGIRI ANALYTICS LTD INR 224049.00 amc renewal,900000065713,224049.00,,HDFC-Current-4421
BL-001020,2026-07-09,2026-07-09,NEFT CR KKBK0000812 900000061260 FROM GOLDCREST STEEL TRA against inv INR 493713.00 INV-20,900000061260,493713.00,,HDFC-Current-4421
BL-001021,2026-07-09,2026-07-09,INV-2026-001311 RTGS ICIC0000429 900000066861 SAPTAGIRI ANA INR 513031.00 amc renewal,900000066861,513031.00,,HDFC-Current-4421
BL-001022,2026-07-10,2026-07-10,NEFT DR UTIB0002233 900000054423 FROM TRINETRA AGRI INPUTS COMPANY against inv INR 658240.,900000054423,,658240.00,HDFC-Current-4421
BL-001023,2026-07-10,2026-07-10,RTGS SBIN0000921 900000061381 SUNDWAT TREATMENT  INR 190172.00 freight charges,900000061381,,190172.00,HDFC-Current-4421
BL-001024,2026-07-10,2026-07-10,NEFT CR HDFC0001234 900000057085 FROM SURYAVANSH CATER full and final INR 36171.00,900000057085,36171.00,,HDFC-Current-4421
BL-001025,2026-07-10,2026-07-10,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000118 UTR 900000005619,900000005619,50806.54,,HDFC-Current-4421
BL-001026,2026-07-10,2026-07-10,UPI/HDFC0001234/475518988949/INV-2026-001002/ashwcol@okaxis/ASHWINI COLD CHAIN LTD,900000052668,342913.00,,HDFC-Current-4421
BL-001027,2026-07-10,2026-07-10,NEFT CR KKBK0000812 900000052742 FROM ASHWINI CAB  security deposit INR 392505.00 INV-2026,900000052742,392505.00,,HDFC-Current-4421
BL-001028,2026-07-10,2026-07-10,NEFT CR SBIN0000921 900000051817 FROM VEDIKA FACILITY MANAGEMENT LLP milestone 2 INR 50808,900000051817,508080.00,,HDFC-Current-4421
BL-001029,2026-07-10,2026-07-10,NEFT CR HDFC0001234 900000063793 FROM ASHWINI INTERI  security deposit INR 645606.00 INV-2,900000063793,645606.00,,HDFC-Current-4421
BL-001030,2026-07-10,2026-07-10,INV-2026-000689 NEFT CR KKBK0000812 900000039415 FROM NALANDA FAB SERVICES PRIVATE LIMITED,900000039415,864253.00,,HDFC-Current-4421
BL-001031,2026-07-10,2026-07-10,UPI/HDFC0001234/355835201774/nalarec@paytm/NALAREC RECYCLERS,900000062700,1121502.00,,HDFC-Current-4421
BL-001032,2026-07-10,2026-07-10,NEFT CR ICIC0000429 900000081040 FROM PUSHAGR INPUTS  material supply INR 1241988.00 INV-2,900000081040,1241988.00,,HDFC-Current-4421
BL-001033,2026-07-11,2026-07-11,NEFT DR KKBK0000812 900000038453 FROM SHREE BALAJI part payment INR 417559.00,900000038453,,417559.00,HDFC-Current-4421
BL-001034,2026-07-11,2026-07-11,VB-2026-000712 NEFT DR SBIN0000921 900000040256 FROM TRINETRA SOLAR EPC LLP against inv IN,900000040256,,317868.00,HDFC-Current-4421
BL-001035,2026-07-11,2026-07-11,VB-2026-000799 NEFT DR SBIN0000921 900000043669 FROM ZENITH ONE TEXTILES LLP material supp,900000043669,,223126.00,HDFC-Current-4421
BL-001036,2026-07-11,2026-07-11,UPI/HDFC0001234/563569801572/RT-2026-000770/ashwmac@paytm/ASQWINI MACHINE ,900000042462,,200580.00,HDFC-Current-4421
BL-001037,2026-07-11,2026-07-11,UPI/HDFC0001234/878055719424/karmcat@paytm/KARMAN CATERONG SERVICES FAR/VB-2026-000749,900000041470,,159853.00,HDFC-Current-4421
BL-001038,2026-07-11,2026-07-11,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000119 UTR 900000005647,900000005647,136482.26,,HDFC-Current-4421
BL-001039,2026-07-11,2026-07-11,NEFT CR ICIC0000429 900000042534 FROM ORBITEX PACKA material supply INR 1641575.00,900000042534,1641575.00,,HDFC-Current-4421
BL-001040,2026-07-13,2026-07-13,NEFT DR SBIN0000921 900000059446 FROM EVERSTONE RE  security deposit INR 1147348.00 RT-202,900000059446,,1147348.00,HDFC-Current-4421
BL-001041,2026-07-13,2026-07-13,RTGS SBIN0000921 900000053914 VAISHNAVI PIPING INR 778793.00 against inv VB-2026-001029,900000053914,,778793.00,HDFC-Current-4421
BL-001042,2026-07-13,2026-07-13,UPI/HDFC0001234/231328660378/bluecol@okhdfcbank/BLUEPEAK COLD C,900000049638,,474469.00,HDFC-Current-4421
BL-001043,2026-07-13,2026-07-13,NEFT DR UTIB0002233 900000054007 FROM NORTHLINE ROOFING PRODUCTS RAJ advance INR 440907.00,900000054007,,440907.00,HDFC-Current-4421
BL-001044,2026-07-13,2026-07-13,UPI/HDFC0001234/249464960234/pragcon@paytm/PRAGATI CONVEYANCES PVT LTD/VB-2026-001138,900000058763,,427795.00,HDFC-Current-4421
BL-001045,2026-07-13,2026-07-13,NEFT DR ICIC0000429 900000053537 FROM TRINETRA AGRI INPUTS COMPANY part payment INR 377564,900000053537,,377564.00,HDFC-Current-4421
BL-001046,2026-07-13,2026-07-13,NEFT DR HDFC0001234 900000046662 FROM KARMAN PRINT SOLUTIONS LTD full and final INR 362893,900000046662,,362893.00,HDFC-Current-4421
BL-001047,2026-07-13,2026-07-13,NEFT DR SBIN0000921 900000041175 FROM SHREE BALAJI ANALYTICS PR against inv INR 320272.00,900000041175,,320272.00,HDFC-Current-4421
BL-001048,2026-07-13,2026-07-13,UPI/HDFC0001234/910157703935/VB-2026-000975/pragcon@okaxis/PRAGATI CONVEYANCES,900000051493,,265829.00,HDFC-Current-4421
BL-001049,2026-07-13,2026-07-13,UPI/HDFC0001234/910157703935/VB-2026-000975/pragcon@okaxis/PRAGATI CONVEYANCES,900000051493,,265829.00,HDFC-Current-4421
BL-001050,2026-07-13,2026-07-13,VB-2026-001072 CHQ CLG ORBITEX WAREHOUS VB-2026-001072,900000055579,,197684.00,HDFC-Current-4421
BL-001051,2026-07-13,2026-07-13,UPI/HDFC0001234/185575955379/eversta@ybl/EVERSTONE STAFF/VB-2026-000730,900000040948,,190975.00,HDFC-Current-4421
BL-001052,2026-07-13,2026-07-13,UPI/HDFC0001234/251872532368/bluecol@ybl/BLUEOEAK COLD CHAIN/VB-2026-000932,900000049307,,120936.00,HDFC-Current-4421
BL-001053,2026-07-13,2026-07-13,UPI/HDFC0001234/761791295608/bluecol@okhdfcbank/BLUEPEAK COLD CHA/RT-2026-000931,900000049267,,110238.00,HDFC-Current-4421
BL-001054,2026-07-13,2026-07-13,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000121 UTR 900000005659,900000005659,19990.66,,HDFC-Current-4421
BL-001055,2026-07-13,2026-07-13,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000120 UTR 900000005658,900000005658,137845.53,,HDFC-Current-4421
BL-001056,2026-07-13,2026-07-13,UPI/HDFC0001234/581394438918/anancon@ybl/ANANT INFRA CONVEKANCES PVT LTD,900000049063,157384.00,,HDFC-Current-4421
BL-001057,2026-07-13,2026-07-13,NEFT CR KKBK0000812 900000044038 FROM NALANDA FAB SERVICES COMPANY full and final INR 2340,900000044038,234070.00,,HDFC-Current-4421
BL-001058,2026-07-13,2026-07-13,NEFT CR HDFC0001234 900000052534 FROM ASHWCAB SLSTEMS part payment INR 290709.00,900000052534,290709.00,,HDFC-Current-4421
BL-001059,2026-07-13,2026-07-13,NEFT CR KKBK0000812 900000044302 FROM GOLDCREST SECURITY SYSTEMS & CO security deposit INR,900000044302,551633.00,,HDFC-Current-4421
BL-001060,2026-07-13,2026-07-13,NEFT CR ICIC0000429 900000050847 FROM COPPERLEAF ELECTRICALS PVT LTD milestone 2 INR 56095,900000050847,560953.00,,HDFC-Current-4421
BL-001061,2026-07-13,2026-07-13,NEFT CR SBIN0000921 900000049470 FROM SAHYADRI POLYMERS  freight charges INR 600328.00 INV,900000049470,600328.00,,HDFC-Current-4421
BL-001062,2026-07-13,2026-07-13,INV-2026-001202 NEFT CR ICIC0000429 900000061984 FROM GOLDCREST STE freight charges INR 66,900000061984,662890.00,,HDFC-Current-4421
BL-001063,2026-07-13,2026-07-13,INV-2026-001129 NEFT CR KKBK0000812 900000058301 FROM ASHWINI INTERIORS & CO invoice settl,900000058301,796416.00,,HDFC-Current-4421
BL-001064,2026-07-13,2026-07-13,UPI/HDFC0001234/348464749499/INV-2026-001180/nalarec@okaxis/NALANDA RECYCL,900000061190,1047754.00,,HDFC-Current-4421
BL-001065,2026-07-13,2026-07-13,NEFT CR ICIC0000429 900000058864 FROM GOLDCREST STEEL TRADERS P amc renewal INR 1352077.00,900000058864,1352077.00,,HDFC-Current-4421
BL-001066,2026-07-13,2026-07-13,UPI/HDFC0001234/477214381761/merilab@ybl/MERIDIAN LA/INV-2026-001189,900000061485,1437962.00,,HDFC-Current-4421
BL-001067,2026-07-13,2026-07-13,INV-2026-000754 NEFT CR KKBK0000812 900000041663 FROM GOLDCREST SECU part payment INR 1492,900000041663,1492157.00,,HDFC-Current-4421
BL-001068,2026-07-13,2026-07-13,NEFT CR KKBK0000812 900000069166 FROM ORBITEX PAPER full and final INR 2245300.00,900000069166,2245300.00,,HDFC-Current-4421
BL-001069,2026-07-14,2026-07-14,RTGS ICIC0000429 900000053874 VAISHNAVI PIPING SOLUTIONS LTD INR 1310558.00 part payment,900000053874,,1310558.00,HDFC-Current-4421
BL-001070,2026-07-14,2026-07-14,NEFT DR KKBK0000812 900000048079 FROM NORTHLINE ROOFING PRODUCTS PVT LTD milestone 2 INR 8,900000048079,,864363.00,HDFC-Current-4421
BL-001071,2026-07-14,2026-07-14,NEFT DR KKBK0000812 900000062542 FROM EVERSTONE RECYCLERS & CO full and final INR 558491.0,900000062542,,558491.00,HDFC-Current-4421
BL-001072,2026-07-14,2026-07-14,NEFT DR UTIB0002233 900000040967 FROM GOLDCREST STEEL TRADERS COMPANY against inv INR 3579,900000040967,,357940.00,HDFC-Current-4421
BL-001073,2026-07-14,2026-07-14,RTGS KKBK0000812 900000061904 SUNDARA WATER TREATMENT LTD INR 152322.00 freight charges VB,900000061904,,152322.00,HDFC-Current-4421
BL-001074,2026-07-14,2026-07-14,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000122 UTR 900000005715,900000005715,6657.59,,HDFC-Current-4421
BL-001075,2026-07-14,2026-07-14,INV-2026-000867 NEFT CR ICIC0000429 900000046183 FROM NALANDA FAB SERVICES PUN milestone 2,900000046183,161692.00,,HDFC-Current-4421
BL-001076,2026-07-14,2026-07-14,CHQ CLG VEDIKA TEXTILES COMPANY INV-2026-001182,900000061249,248550.00,,HDFC-Current-4421
BL-001077,2026-07-14,2026-07-14,UPI/HDFC0001234/917623190386/merilab@okaxis/MERIDIAN LAB ,900000065084,257967.00,,HDFC-Current-4421
BL-001078,2026-07-14,2026-07-14,NEFT CR KKBK0000812 900000052465 FROM SURYAVANSH invoice settlement INR 863125.00,900000052465,863125.00,,HDFC-Current-4421
BL-001079,2026-07-15,2026-07-15,NEFT DR UTIB0002233 900000043265 FROM PRAGFAB SERVICES milestone 2 INR 1445114.00 RT-2026-,900000043265,,1445114.00,HDFC-Current-4421
BL-001080,2026-07-15,2026-07-15,VB-2026-001102 NEFT DR HDFC0001234 900000056924 FROM NORTHLINE ROOFIN against inv INR 1246,900000056924,,1246976.00,HDFC-Current-4421
BL-001081,2026-07-15,2026-07-15,RT-2026-000743 NEFT DR UTIB0002233 900000041369 FROM TRINETRA SOLAR EPC LLP material suppl,900000041369,,567951.00,HDFC-Current-4421
BL-001082,2026-07-15,2026-07-15,VB-2026-001224 NEFT DR KKBK0000812 900000062877 FROM EVERSTONE RECYCLEOS & CO part payment,900000062877,,251605.00,HDFC-Current-4421
BL-001083,2026-07-15,2026-07-15,VB-2026-000723 NEFT DR HDFC0001234 900000040579 FROM SHREE BALAJI  amc renewal INR 232432.,900000040579,,232432.00,HDFC-Current-4421
BL-001084,2026-07-15,2026-07-15,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000123 UTR 900000005762,900000005762,171262.56,,HDFC-Current-4421
BL-001085,2026-07-15,2026-07-15,NEFT CR ICIC0000429 900000046170 FROM ORBITEX PACKAGING PR milestone 2 INR 246817.00 INV-2,900000046170,246817.00,,HDFC-Current-4421
BL-001086,2026-07-15,2026-07-15,NEFT CR HDFC0001234 900000053160 FROM VEDIKA FACILITY MANAGEMENT & CO part payment INR 265,900000053160,265316.00,,HDFC-Current-4421
BL-001087,2026-07-15,2026-07-15,UPI/HDFC0001234/395102902794/nalarec@okaxis/NALANDA RECYCLERS LLP,900000064252,1170483.00,,HDFC-Current-4421
BL-001088,2026-07-15,2026-07-15,NEFT CR HDFC0001234 900000046925 FROM SAHYADRI POLYMERS HUB full and final INR 1518679.00 ,900000046925,1518679.00,,HDFC-Current-4421
BL-001089,2026-07-16,2026-07-16,NEFT DR HDFC0001234 900000064846 FROM LOHIYA LOGISTICS LTD part payment INR 651118.00,900000064846,,651118.00,HDFC-Current-4421
BL-001090,2026-07-16,2026-07-16,CHQ CLG ANANT INFRA JLECTRICALS GUW ,900000064660,,586904.00,HDFC-Current-4421
BL-001091,2026-07-16,2026-07-16,RT-2026-001153 RTGS UTIB0002233 900000059680 VAKSHNAVI PIPING SOLUTIONS LTD INR 501614.00 ,900000059680,,501614.00,HDFC-Current-4421
BL-001092,2026-07-16,2026-07-16,RT-2026-001069 NEFT DR SBIN0000921 900000055476 FROM NORTHLINE ROOFING PRODUCTS PVT LTD fu,900000055476,,162905.00,HDFC-Current-4421
BL-001093,2026-07-16,2026-07-16,UPI/HDFC0001234/767303847662/INV-2026-001279/anancon@paytm/ANANT INFRA CONVEYANCE,900000065181,79524.00,,HDFC-Current-4421
BL-001094,2026-07-16,2026-07-16,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000124 UTR 900000005784,900000005784,85360.50,,HDFC-Current-4421
BL-001095,2026-07-16,2026-07-16,NEFT CR UTIB0002233 900000053709 FROM SURYAVANSH PETRO CHEMICALS NAG freight charges INR 7,900000053709,703640.00,,HDFC-Current-4421
BL-001096,2026-07-16,2026-07-16,UPI/HDFC0001234/471521388106/INV-2026-001220/nalarec@okhdfcbank/NALANDA RECYCLIRS,900000062735,1001151.00,,HDFC-Current-4421
BL-001097,2026-07-16,2026-07-16,INV-2026-001013 NEFT CR SBIN0000921 900000053172 FROM VEDIKA FACILITY MANAGEMENT & CO invo,900000053172,1395689.00,,HDFC-Current-4421
BL-001098,2026-07-16,2026-07-16,NEFT CR KKBK0000812 900000080961 FROM VEDIFAC MANAGEMENT part payment INR 1435786.00,900000080961,1435786.00,,HDFC-Current-4421
